track_id,eff_0,eff_1,eff_2,eff_3,eff_4,eff_5,eff_6,eff_7,eff_8,eff_9,eff_10,eff_11,eff_12,eff_13,eff_14,eff_15,eff_16,eff_17,eff_18,eff_19,eff_20,eff_21,eff_22,eff_23,eff_24,eff_25,eff_26,eff_27,eff_28,eff_29,eff_30,eff_31,eff_32,eff_33,eff_34
Kontakt Records - Octal Industries - Arborea - 02 Locked Down,-775.13873,219.1078,59.945103,24.773968,11.189394,22.644297,21.00202,18.44998,11.370154,11.155355,12.869962,13.027171,8.896753,117.298515,102.58673,24.341637,22.531244,19.304632,8.958309,8.636942,7.2431517,7.9117146,6.479355,7.103225,7.3372884,6.898942,424.3177,768.23004,315.9508,0.15427922,0.011508326,125.998764,3.7494736,0.8734717,1.0
Kontakt Records - Octal Industries - Arborea - 03 Alotook,-680.92365,132.61726,35.562317,24.252897,24.471336,7.177899,9.2261915,7.890496,8.868861,5.58432,-0.6896659,3.0486238,0.26405632,14.842184,6.7338014,8.133352,5.1916313,5.7498436,5.4113283,5.0408688,5.3895955,5.392151,5.424064,5.2402825,5.418389,5.2492967,829.81885,174.73042,214.39073,0.0646726,0.034343835,172.26558,0.31753436,0.9012083,1.0
Kontakt Records - Ohm & Kvadrant - Elevation - Octal Industries RMX - 01 Ejer,-785.4806,180.30573,133.88823,60.78007,15.15172,5.542343,1.1064978,16.799107,15.032318,12.20203,12.47816,10.276262,7.1663785,111.965546,71.29591,43.851994,26.180515,13.281739,14.398129,12.677525,9.201497,8.679348,8.292248,7.93385,7.063382,5.162823,524.48944,955.31964,470.83994,0.2565307,0.014989951,125.94956,3.9319234,0.87704456,0.0
Kontakt Records - Ohm & Kvadrant - Elevation - Octal Industries RMX - 02 Laki,-794.19305,142.61067,34.934437,48.940605,36.577995,42.4648,30.580637,28.079056,18.189396,18.467102,15.579149,15.103536,12.3319025,93.99252,73.43838,30.118652,25.333252,19.499819,16.24338,13.898844,13.534096,12.319611,11.263951,10.439063,8.990823,7.8048806,261.3564,392.54224,90.21454,0.15076376,0.0073500965,129.938,3.6380928,0.6937321,0.0
Kontakt Records - Ohm & Kvadrant - Elevation - Octal Industries RMX - 03 Laki (Octal Industries remix),-762.29065,110.697945,43.645638,56.494034,32.584396,47.08004,32.036198,31.237171,20.355673,20.564337,17.108065,15.609419,14.6532955,135.18448,78.14086,26.75298,32.49332,19.698444,17.771955,13.607133,12.946905,12.751206,10.901865,10.779201,9.248165,9.078961,393.34314,592.60254,208.66798,0.19421841,0.010925222,123.99726,3.1838799,0.7802836,0.0
Kontakt Records - Ohm & Kvadrant - Elevation - Octal Industries RMX - 04 Yding,-744.7894,87.82298,87.81136,74.8,51.852386,42.245453,21.243183,20.126944,12.683219,10.88466,3.50226,2.2092252,-2.7370312,103.71698,61.669136,28.890907,19.904022,18.412558,16.636692,11.181373,11.707498,8.664773,8.263007,5.952054,7.0319715,6.9205317,869.10736,1211.298,773.5626,0.17870615,0.022639817,128.95035,4.26892,0.7637687,0.0
Kuss - Under Pressure,-663.51447,163.3433,41.86175,21.647081,22.716621,35.52559,24.5601,27.587358,16.244371,6.2546997,1.2325935,9.500384,8.683508,90.80266,48.02368,33.575775,18.116858,17.065527,14.830066,14.999035,14.2581,13.354704,12.900804,13.624443,9.719227,10.275819,460.34372,498.16068,182.27002,0.21112703,0.01343444,145.0023,2.9386616,0.69687796,1.0
Lapien - MISTRESS 08 - 01 Something To Tell You,-670.36084,132.20784,34.456882,19.595419,9.086409,-8.219361,-10.031068,-1.5445054,-1.6850157,6.233594,-7.413205,-12.830097,-9.167112,77.95555,41.707462,40.28475,17.719126,30.036911,21.663054,20.894627,11.888061,12.789311,17.024107,15.056145,12.549615,17.403091,1025.5968,1049.0663,947.9357,0.10102925,0.04083977,124.02925,1.9538265,0.85264164,0.0
Lapien - MISTRESS 08 - 02 Loved Him So,-733.3933,88.288826,113.54623,24.736443,21.007046,25.31633,14.07912,23.277218,12.393642,8.599617,3.7760136,0.30875677,-2.4065394,99.554245,69.72404,42.90993,31.91179,21.313509,17.382956,15.885839,13.653257,12.551045,12.287019,12.717883,10.975446,9.210162,2125.4548,2680.111,2709.7932,0.12693572,0.09723106,125.064865,3.5439026,0.81110805,0.0
Lapien - MISTRESS 08 - 03 No Good,-641.697,120.86307,-1.9730864,36.3635,9.365863,16.510767,7.439292,2.9704564,1.9092895,2.3106587,4.6578984,0.8479726,3.228233,54.264263,46.859917,29.348196,28.091507,18.62567,21.491425,14.664067,12.771759,13.514699,12.390678,11.180809,9.006266,9.711766,1536.763,1435.6316,1748.2712,0.10364521,0.060375553,126.002205,3.7916572,0.8403173,1.0
Lapien - MISTRESS 08 - 04 In The Dark,-805.4615,216.86429,57.776814,37.272545,22.909372,4.5086966,-1.953292,0.23962803,2.3802695,2.1347446,5.001492,10.38392,9.488045,88.32356,69.313736,27.599833,21.823725,21.847187,16.69209,14.555339,12.958184,11.455504,10.360223,9.390875,8.102912,7.7262983,401.27872,662.8128,355.17706,0.13364911,0.014068167,121.98706,2.6917179,0.88007027,0.0
Lapien - Mistress 08 - Something To Tell You EP - 01 Something To Tell You,-670.36334,132.21017,34.454166,19.596474,9.085226,-8.217097,-10.033953,-1.5427344,-1.6860713,6.232539,-7.4136252,-12.828146,-9.168829,77.95646,41.708534,40.28492,17.716599,30.039938,21.657288,20.897148,11.888901,12.786705,17.023167,15.057344,12.55007,17.40713,1025.5619,1048.9792,947.9024,0.101028234,0.040844303,124.02925,1.9538265,0.8529757,0.0
Lapien - Mistress 08 - Something To Tell You EP - 02 Loved Him So,-733.3886,88.2851,113.5456,24.733738,21.008596,25.313114,14.081656,23.281551,12.387146,8.59892,3.7840414,0.30729064,-2.4082332,99.55561,69.727974,42.91403,31.90795,21.315432,17.383194,15.883426,13.652731,12.547024,12.288886,12.72014,10.975643,9.210656,2125.523,2680.1047,2709.9849,0.12693545,0.09721123,125.064865,3.5439026,0.8108832,0.0
Lapien - Mistress 08 - Something To Tell You EP - 03 No Good,-641.6965,120.86364,-1.973977,36.365105,9.364918,16.510427,7.4398346,2.969979,1.9096754,2.3089864,4.657355,0.84892505,3.2281046,54.26446,46.859745,29.349148,28.09188,18.62529,21.492933,14.663196,12.773426,13.513657,12.39083,11.17985,9.006111,9.711823,1536.7546,1435.6027,1748.1713,0.10364542,0.060383108,126.002205,3.7916572,0.84048,1.0
Lapien - Mistress 08 - Something To Tell You EP - 04 In The Dark,-805.46515,216.86813,57.774475,37.27284,22.911985,4.5058737,-1.9521592,0.24000518,2.3786886,2.1334705,5.0076213,10.376613,9.490704,88.32578,69.31497,27.599298,21.820698,21.846489,16.693094,14.557113,12.956017,11.454393,10.361095,9.39015,8.102191,7.728593,401.27072,662.7968,355.1854,0.13364762,0.014060611,121.98706,2.6917179,0.8804626,0.0
Lb Honne - sky funk,-826.5693,97.881134,44.594734,46.115723,10.393336,23.184742,14.741731,14.889099,13.423442,15.503208,14.918194,11.39491,6.9235168,141.24602,80.855934,42.098446,26.940437,26.73669,22.381702,18.78456,14.838874,13.878609,12.608442,12.445749,9.479832,8.323752,1598.3756,1989.337,1913.1481,0.10140941,0.05998738,124.96138,3.2418087,0.6484544,0.0
Leod - Untitled 04,-633.9357,107.037025,66.13883,52.768032,18.219936,2.8143017,-1.8950509,10.341944,11.795302,4.144772,1.2659171,3.5965853,-0.58609474,81.45552,44.73326,33.01704,31.468008,15.887565,14.047837,15.746397,10.553917,10.8115,8.286437,7.6597633,8.559749,6.9675555,1490.0469,1626.1267,1336.5663,0.19420058,0.05080486,138.11852,2.8883176,0.8782799,0.0
Leod - Untitled 11,-615.9807,75.147995,69.75814,50.063248,23.30486,34.908512,20.84595,6.9663906,0.73206455,6.456641,7.1794486,1.3339251,1.390172,92.479805,38.065704,23.304302,23.144073,17.300655,16.993998,15.886482,11.82462,9.328806,9.086548,11.695398,8.472758,7.1191454,1435.9934,1227.2726,1076.0104,0.22062893,0.05468429,135.51816,3.8345153,0.6637379,1.0
Lying on the grass - Vëra (44_24),-697.0117,172.72491,64.17416,49.49247,19.496399,32.00408,12.542794,11.368317,5.519396,7.843533,1.7103407,0.5838744,-0.7916534,100.35476,69.19391,30.451723,15.319036,17.866192,9.961811,9.55761,8.671014,8.412296,9.092611,7.543969,7.1710224,7.724887,481.0743,649.1254,320.4657,0.22260687,0.01489305,135.99911,4.6151085,0.81424993,0.0
MZR - 197CTE2,-714.58655,168.66667,60.50784,54.946724,13.784765,3.7734833,10.737745,16.71973,7.2174573,9.239044,6.129449,2.0869706,1.9440299,95.32416,68.471985,34.037716,24.156372,18.3399,14.592616,11.878714,11.592316,11.4199915,9.344842,9.395278,8.818498,6.335721,609.54083,978.48956,577.7562,0.18740612,0.017194489,147.02962,2.9682374,0.635312,0.0
Maarten Mittendorff - Superintendence,-799.2995,265.49985,-11.425304,26.859877,15.771605,16.427393,14.703508,10.681113,7.3250923,6.6774135,3.591718,5.5827165,3.5476434,75.82201,35.508766,26.633368,28.655828,18.158924,13.793354,12.060777,8.531472,8.254481,8.659087,7.3186817,6.755096,5.888897,287.6244,203.36128,276.3997,0.12064282,0.00796229,135.0992,3.177507,0.82712,1.0
Makam - Dub In Loen,-700.9,104.246086,110.581924,39.72011,40.693733,28.337563,9.445426,17.146463,2.751094,14.795485,2.8979533,8.424475,-2.0424945,59.025074,30.928503,21.02461,15.090778,11.616523,8.942088,9.057085,8.38413,8.443851,8.19455,7.0171905,7.4273057,7.3315578,699.9695,654.5217,204.56126,0.15950797,0.02578654,125.064865,3.8675213,0.6857659,0.0
Makam - Glacial Valley (Original Mix),-733.5984,141.60562,-11.699417,68.22995,-4.1354933,9.135425,-20.769777,-13.996967,-20.57499,-9.366564,-10.017691,-3.5309825,-2.6498094,92.30142,44.89179,24.624353,13.329955,15.346004,11.717814,10.145609,10.056594,10.955982,9.211356,7.726745,7.90888,8.626561,1047.758,672.4677,1044.0979,0.04360255,0.040862247,128.03284,3.3898423,0.64273375,0.0
Mars Rover - Vera (44_24),-769.3755,224.43774,47.571114,39.92324,16.916626,20.288036,11.998114,7.287358,3.2372978,3.5455623,3.019274,4.1925783,1.9018154,120.29447,72.57478,37.545696,25.069416,19.947264,14.843766,12.774051,12.101306,9.533465,9.136002,8.440883,8.145899,8.520925,422.78934,598.6537,392.8789,0.18053906,0.013751587,131.06537,2.8608932,0.9538549,0.0
Mathys Lenne - Satellite (Original Mix),-670.43866,117.64756,81.616325,72.22927,39.829514,19.982998,7.973869,9.921673,3.5253983,11.867608,5.389786,12.833102,10.193666,82.71943,40.36868,21.157677,15.289496,12.52938,8.735938,10.010055,6.585056,5.6092687,6.990103,8.528162,9.334406,8.650691,472.25214,629.5874,349.60425,0.26838243,0.015553788,140.01718,3.312142,0.60735583,0.0
Max Balateu - Beau (Original Mix) -MB002-,-842.8441,221.93329,38.736187,37.419384,24.022804,19.650755,19.689169,23.133543,23.989717,26.017673,19.0098,17.555376,10.554043,112.17778,52.35916,42.33642,23.930346,14.525466,14.551157,13.728494,12.484716,12.325442,11.3438015,11.837771,10.460595,8.61965,138.85326,137.69489,99.41926,0.15411319,0.004015995,129.09761,3.8457654,0.7310759,0.0
Max Balateu - Horizon (Adria Duch Remix),-917.9075,83.13635,60.578518,129.06998,41.156734,17.18095,0.89351934,4.107569,0.2830518,10.428851,2.2181985,2.5521343,-3.3926668,114.55412,77.08794,45.48898,42.106724,25.881483,21.369682,20.422642,18.6872,15.319542,14.743732,13.33761,12.141271,11.544055,1025.4586,1450.7848,1164.5756,0.094224624,0.04112027,122.01082,3.7073956,0.7806557,1.0
Max Balateu - Horizon ,-788.85675,103.83695,-2.639019,49.378605,27.136246,40.168686,29.452961,30.69779,17.93258,21.645891,18.391006,10.536317,8.501809,112.79101,52.724976,35.53334,26.628698,26.800848,22.677944,19.425312,16.690075,13.005405,13.013733,11.849333,10.956597,10.667308,779.37225,1120.0911,650.99414,0.10528367,0.024464495,126.05043,3.8655891,0.58875,0.0
Max Balateu - Miss Grace,-731.97473,127.45653,69.60367,41.839054,29.637669,34.356762,28.147833,13.528634,9.006992,17.980959,8.285928,6.107218,9.777313,121.94391,57.12648,28.672087,15.24752,15.240527,18.003994,16.326946,12.528516,9.3898115,10.355987,9.246522,7.567249,7.9992166,580.64594,793.40674,356.78476,0.18053102,0.013602363,137.97412,3.0189052,0.7352488,1.0
Max Balateu - Nightscapes EP -MB001- - 01 Dusk,-722.81226,226.1568,17.042168,18.156593,2.50076,8.529027,-1.0925927,8.387195,-5.0087605,3.371848,-1.6682299,-0.2217122,1.4460888,143.22533,97.81602,45.368343,40.479134,29.010624,23.437883,17.879616,16.686008,15.140754,13.11496,11.969897,10.084668,12.471131,743.6389,925.0578,815.5711,0.22627889,0.024960712,126.001236,3.920077,0.91515297,0.0
Max Balateu - Nightscapes EP -MB001- - 02 Take The Way,-647.41547,163.55624,45.47728,48.449085,-3.0256693,40.35206,8.066931,17.32175,-9.093956,9.612521,0.12117307,2.6342192,-9.014932,102.31419,69.17678,32.89397,20.508892,17.848995,15.245654,12.474762,10.760747,9.964902,8.71515,8.306102,7.503573,6.9748707,616.9328,663.0879,546.25195,0.23840176,0.023387633,129.00378,2.728167,0.90377545,0.0
Max Balateu - Shining Ponds,-807.60187,298.8334,-13.681091,46.64411,31.901834,8.79424,17.0699,5.174491,8.206,3.0442367,4.562903,6.208979,4.575257,50.1913,24.081001,25.77449,13.646276,17.165632,12.376171,11.684719,9.814228,7.3409796,7.9989357,5.6417847,6.2360196,5.490527,161.53246,92.02607,157.26318,0.11434098,0.0062700226,127.95941,3.6212506,0.93237245,0.0
Max Balateu - Strata,-746.73615,188.59662,39.42518,13.519493,19.686346,21.033651,1.9239486,21.941765,4.114842,20.164228,4.8043084,9.732315,0.87609303,94.993614,60.76109,43.63293,19.920353,19.553253,14.2601795,11.323306,12.166157,10.350108,9.194499,8.738685,7.9757724,7.5202613,681.79816,1202.2698,710.1292,0.12773035,0.02394297,133.82236,2.9835458,0.85731024,0.0
Max Balateu - Stripped Lights (44_24),-719.6693,168.50783,52.854214,29.464298,25.569252,44.74718,29.764147,19.925415,5.260607,16.050886,9.805157,5.670287,9.256485,89.48602,65.27778,29.13901,24.367083,16.687378,16.487043,12.988114,11.153669,10.5378475,11.106743,9.3589325,9.0261345,7.1722193,443.41333,836.8374,317.73346,0.2093256,0.013809387,138.00404,3.4135082,0.91444796,0.0
Max Balateu - Stripped Lights,-733.3127,151.42972,29.851381,69.751175,33.120865,30.963337,17.650366,28.754717,11.415473,18.063347,5.73985,10.373129,8.095571,88.41595,64.43818,28.575773,26.603046,21.114367,13.6114855,14.108613,9.960298,10.148918,9.744788,8.570215,9.720905,7.2435937,419.93195,821.1409,349.5543,0.19001982,0.013461074,138.97423,3.6552346,0.7843615,0.0
Max Watts - Shortlivedfeeling,-725.5223,145.18312,72.29968,46.48396,14.393916,28.415987,21.43823,21.96644,14.902794,13.531823,4.990822,4.368141,4.25021,139.18079,84.84246,22.274914,14.390898,14.946299,9.368914,10.089238,11.752186,9.937609,6.733214,6.590651,6.571106,6.585364,1065.4874,1638.0624,1196.5714,0.18465592,0.033979274,130.04062,3.6542442,0.87515825,0.0
"Maxim Thierry, Andrey Djackonda - -PNH152- Maxim Thierry - Dope",-809.664,124.286095,65.48526,59.167347,34.97868,42.919933,15.556169,18.382006,0.957015,3.198239,2.4443252,2.4109423,4.532364,151.18147,72.18789,39.527126,26.276808,27.785334,21.95657,19.941227,15.669024,15.003464,12.8431225,10.581402,9.580939,9.524078,956.06036,1677.6223,967.2532,0.14776626,0.03687931,128.31468,3.7528195,0.7433935,1.0
Mihai Popoviciu - What I Need,-716.8029,14.223303,56.586304,53.045116,14.292382,25.423435,15.113876,9.98837,8.105228,12.400426,5.5170517,7.0348096,5.44778,158.14294,77.736916,59.536472,42.991886,30.860735,23.89398,22.932608,19.31558,16.386856,12.548536,11.583382,9.967741,7.7844167,2914.5198,2703.4597,3728.5178,0.15876137,0.12525141,128.01108,3.8512433,0.81996906,1.0
Mike Sharon - Night Drive [Farmat],-768.4777,129.51517,87.501396,63.05302,31.647041,20.713676,8.384916,3.7641385,4.5528436,7.84947,7.16455,9.624996,7.4728336,153.07263,91.86413,37.188747,22.701616,20.64034,15.241596,12.124684,8.725832,9.568862,11.062975,9.327493,9.235405,8.181782,1334.3495,1819.541,1412.2699,0.15779026,0.039254602,127.970795,3.3580132,0.76899,1.0
Monthy Nolan - Nina Kraviz - Tarde (Monthy Nolan Edit),-724.5095,97.89758,57.485565,10.050807,-9.546309,-0.3080247,-4.1994944,-7.9532804,-7.995601,-6.298709,-6.005864,-1.0950546,-2.6800456,99.839455,57.905106,43.031414,20.362822,17.08045,13.391446,11.659213,10.3262205,8.250658,8.0356655,7.9929233,9.037496,6.11615,3061.1572,2152.479,3116.9082,0.047583394,0.09871045,124.95009,3.8582852,0.85694677,0.0
Nadja Lind - Rauhnaechte 135,-828.90186,219.89635,105.75318,13.986859,4.6396503,17.525963,16.950638,13.8576565,5.8260536,4.0709887,2.6185026,1.7570611,-0.56026083,150.19003,66.88106,40.249355,35.276695,25.906479,19.485334,17.625902,14.443245,10.835655,10.383394,9.921308,8.939821,9.158825,620.0532,1252.5927,753.2456,0.16596337,0.022636984,135.00278,2.877973,0.82274115,0.0
Naprava - Vëra (home master),-820.6789,190.10622,15.076603,60.737015,35.796127,45.407246,23.50813,14.2583065,2.1687276,12.267005,17.057518,12.5182,6.192874,157.50656,65.516396,50.795044,20.175524,29.012667,17.429472,21.419538,13.090747,14.384555,9.826356,9.903254,10.63031,11.986518,363.9534,623.2213,336.40945,0.16460776,0.01165415,135.33774,3.2184525,0.40749216,0.0
Never Understand,-635.2754,86.109566,44.95031,25.146414,-6.4561224,1.8236681,3.5185015,-0.30255133,-9.00345,-9.960463,-10.918935,-4.545047,-7.485532,77.769875,35.224827,26.39088,14.51543,14.787389,12.940098,10.648987,12.238403,11.764325,9.661631,8.648371,8.721065,8.828283,2177.0232,1374.896,2392.3013,0.09348948,0.08708331,81.96549,3.7834873,0.76483554,0.0
Nicky Soft Touch - Just Don't Help Yourself (Main Mix),-658.3088,171.78285,30.050423,31.901136,-3.8138962,18.267729,14.771703,8.995885,6.5248413,7.349715,-1.2035453,-6.407946,-6.8132067,72.3452,46.610012,33.099583,39.3122,31.411055,18.275972,11.557831,10.758133,10.674184,11.0624695,9.936235,8.792789,9.601669,572.28235,524.152,556.75616,0.14146984,0.020053342,123.99726,2.7224677,0.8926194,0.0
"Nicolas Barnes, Genning - Nicolas Barnes - Underwater Tunnel",-797.3385,176.95068,91.77043,69.55252,5.1596327,-4.784526,-16.445616,-16.998684,-7.3192205,-12.394682,-6.9351797,-6.898618,-11.367455,92.23313,70.06112,32.74869,20.472582,17.032747,15.275047,13.499532,12.803018,10.877006,10.572232,9.444558,10.166759,9.189529,706.4145,1060.9456,692.9193,0.10181765,0.02251647,126.047966,2.9363582,0.7855609,0.0
Noah Tauber - Ancient Calling EP - 01 Ancient Calling,-686.4842,182.56306,28.180204,35.23333,-8.044835,17.749277,20.478283,22.895975,17.788944,25.554808,6.2201815,4.632932,4.1860943,28.053158,17.62392,17.467918,12.088528,10.181251,9.589092,9.270105,10.094954,7.505924,7.1472554,6.3996086,6.0592985,5.310634,364.29782,135.45758,117.503815,0.105638646,0.010418052,136.89099,1.1490571,0.6459936,1.0
Noah Tauber - Ancient Calling EP - 02 Mangrove Groove,-735.2344,158.95937,71.0641,72.09216,24.017843,22.87048,21.457586,13.793913,17.960127,10.54817,8.462654,5.600814,3.6812565,108.55149,64.491486,37.129723,25.374321,20.874012,17.916971,18.43166,15.024341,12.531552,9.874854,10.121468,9.824687,12.77522,331.79294,422.44528,198.59694,0.27482942,0.01264129,140.02756,3.372501,0.39657688,1.0
Noah Tauber - Ancient Calling EP - 03 Temple Sleeper,-698.38696,133.95598,92.05803,69.31836,29.110056,22.968203,13.019321,13.584757,10.257974,12.722961,10.125961,7.177346,4.794538,131.50746,75.41582,39.88743,24.24147,19.930355,13.788143,9.794921,9.032428,7.157226,8.559676,9.212932,7.5234723,6.3725567,563.6679,589.0496,144.69313,0.2443998,0.017040921,139.02617,3.4904647,0.43667507,1.0
Noah Tauber - Ancient Calling EP - 04 La Thuile,-646.60675,122.40948,86.8611,52.539562,18.559032,21.760275,13.162335,12.92288,6.515334,8.22787,7.901997,6.675878,4.1386857,69.09627,48.3428,25.167238,21.797745,16.67707,13.238492,12.08843,10.526329,7.6134768,7.138566,6.7154884,6.830136,7.5649905,683.7989,699.51416,314.643,0.24079771,0.019422637,144.03023,3.3928604,0.4766486,1.0
Noah Tauber - Ancient Calling EP - 05 Robot Voices,-704.05853,114.93016,69.92522,80.735916,24.716242,41.644196,13.311869,21.428928,10.369925,16.911243,5.1405454,8.710063,3.0760386,123.101685,79.61974,33.354973,27.150513,23.480223,15.135283,13.319094,10.947539,9.489209,8.008937,7.328299,7.6823635,8.5026865,671.2356,736.331,575.6737,0.28654805,0.017228868,141.9087,3.6319568,0.7919751,1.0
Noah Tauber - Look At Me [2025 - Duplicity Records] [0],-830.13983,211.706,63.815445,60.4382,38.69487,35.50698,20.2851,17.980616,14.380913,14.882691,11.038533,9.501928,3.9002848,113.27461,77.6303,30.115799,23.550863,23.248293,15.692044,12.168104,10.128965,9.330237,11.271564,11.889217,9.86409,6.9795194,186.12488,209.68864,112.2892,0.24393472,0.0065898136,139.97188,3.378701,0.851128,1.0
Novelty - This Groove (Original Mix),-588.4843,48.520664,47.113644,43.132748,26.467442,26.999949,21.108448,20.830975,18.354252,13.620391,12.652454,5.8016367,5.4995213,85.68809,38.618526,23.0017,25.02906,24.829342,18.678818,16.404541,11.200657,11.406925,10.85675,8.726221,9.466117,9.838348,1937.8679,1466.6736,1960.4128,0.21987477,0.07655079,142.03648,3.8505714,0.8574371,0.0
Nørbak - Passo Lento - 04 Gare,-676.94775,182.0618,-4.0520697,25.14954,24.657759,4.062486,14.803077,5.023156,12.047861,-2.595113,5.438619,-4.262474,-2.2801793,92.40453,36.602913,43.64938,21.71316,19.39924,18.192225,16.91303,13.54517,13.352798,12.1524515,11.101383,9.894237,9.277021,589.97095,545.9481,589.2601,0.19943431,0.02395317,134.2851,2.864294,0.35256207,0.0
OGE - Unknown Artis - Imagining Things,-712.20874,175.71895,50.05706,6.618907,-13.071698,9.819532,13.274262,3.4423802,-0.5537166,3.6304703,4.2282715,2.6332371,2.1048894,70.45883,56.2536,26.13457,14.77986,8.894403,8.523308,7.742083,6.7807465,5.5744495,5.6309257,5.35163,5.7038774,5.9419684,1273.7236,1393.8663,1397.3091,0.04862195,0.03819965,123.97452,3.026504,0.8259233,0.0
OGE Music Group - A1) Imma trice (1),-841.43115,51.413353,70.74276,52.258293,14.504645,20.126825,0.8600434,-3.2339315,-4.5210376,2.6890144,-2.4241903,-3.430737,-0.6508299,133.89665,80.58399,41.22801,24.152105,22.936188,26.746172,27.062744,22.383774,16.999855,14.665767,13.457494,13.037853,11.63685,2335.797,2488.3591,3051.5588,0.12586647,0.10849855,127.97941,3.291449,0.8153364,1.0
OGE Music Group - A1) Imma trice,-841.43115,51.413353,70.74276,52.258293,14.504645,20.126825,0.8600434,-3.2339315,-4.5210376,2.6890144,-2.4241903,-3.430737,-0.6508299,133.89665,80.58399,41.22801,24.152105,22.936188,26.746172,27.062744,22.383774,16.999855,14.665767,13.457494,13.037853,11.63685,2335.797,2488.3591,3051.5588,0.12586647,0.10849855,127.97941,3.291449,0.8153364,1.0
Obstructor - Letting Loose,-750.3015,196.09152,72.06794,34.38781,17.328436,-0.2071068,11.183392,8.337918,3.9921825,11.128435,5.1138096,8.740601,-0.59742814,86.97177,42.42008,22.184784,25.173134,13.081368,14.495645,11.812772,10.345082,9.978681,11.155776,8.415963,8.042252,7.4654794,309.97552,306.11932,222.72913,0.18761054,0.010089194,141.02434,3.7472425,0.7634532,0.0
Operator - Dhampir,-689.2833,156.03442,47.22205,54.039185,33.621475,26.942421,19.568487,14.020997,16.873566,14.613905,5.7339106,3.367163,-0.28106526,95.8321,42.870846,27.265644,19.881645,18.679768,14.439983,12.202732,9.922134,10.191289,11.007309,9.083489,6.22108,6.8946843,362.7551,519.40967,193.67387,0.26618767,0.012138086,69.98314,2.7424824,0.6075647,1.0
Owen Ni - BEYOND flyhigh (RAYTEK rmx),-779.44916,94.30918,144.01068,92.40806,30.858492,22.811602,5.0100904,12.427929,-2.2163959,4.286277,3.459544,6.431347,4.9545565,110.767265,70.75553,19.18896,43.853886,22.718357,14.611175,11.243564,14.234058,8.95152,9.723981,7.584045,8.090908,8.320945,725.2221,711.4024,269.95224,0.20195717,0.024417462,135.58066,3.6765227,0.7732906,0.0
PREMIERE_ Jacopo Sb - Lo Worries [The Loft Records],-679.70154,148.66313,-20.66107,11.537102,-12.190459,3.1373324,4.415857,-1.6043497,-9.541193,0.19342555,-4.0092063,-1.52847,-1.9575815,63.89626,41.807312,29.141132,15.1446,10.035294,15.170365,9.625566,7.7977524,7.788561,6.3445635,6.384316,6.2406445,7.4725904,1424.3297,982.7177,1661.6135,0.047197033,0.053692427,123.89955,2.4916477,0.85576403,0.0
PTTY - Grand - 01 Grand,-754.54755,124.767265,63.59322,19.948881,0.3562384,19.798002,8.393034,8.575233,5.3295207,8.068271,-0.06639847,0.5823527,0.9920581,139.6884,90.05464,42.362045,33.50973,27.53275,24.480888,21.90615,20.058622,18.414015,15.929933,15.997016,13.50064,12.383203,1937.5503,2408.776,2583.851,0.14626598,0.08271881,125.94792,3.9295514,0.8636737,0.0
Pacou - All it Takes (edit),-632.1492,75.14592,33.581966,19.682781,-17.004026,15.09958,19.408232,27.445343,21.406271,17.316584,10.342576,3.8318088,4.5139856,60.029564,40.720383,29.87287,30.07439,29.560446,23.365534,18.467443,14.712271,15.042819,11.515712,8.66293,6.215697,7.1395044,1641.0378,1564.1093,1790.4879,0.15252705,0.0629148,135.04808,3.2743359,0.9105108,0.0
Pakard - 9AM In Buenos Aires (Rethe Remix),-752.94214,149.63365,80.50176,71.021645,41.134785,26.968782,19.937744,10.224026,5.328279,7.699908,7.5105615,8.169883,7.12212,109.64321,40.886086,32.30223,28.904121,15.999149,15.937253,14.322524,12.634037,11.922328,8.485591,7.720782,8.725637,8.113452,267.09814,257.78644,124.5677,0.25877088,0.008042946,147.04768,3.6084645,0.5753971,1.0
Paradiso Rhythm - Prelude To A Kiss (Music In Me Ohh),-651.7151,116.09067,68.72222,45.278877,3.388317,-2.2321453,8.672455,0.9469666,-8.819776,-3.2179377,-1.8488376,-9.017262,1.362625,109.46776,60.43806,39.038227,20.16919,19.689384,19.43765,17.088852,16.13276,14.790921,13.760391,12.90388,11.419084,10.705997,1378.6298,1452.7411,1342.8138,0.16852082,0.04915245,122.99394,3.1403997,0.8734816,0.0
Phara - Unfold (Original Mix),-775.6874,126.999466,74.409256,43.884415,42.73836,34.539944,21.879667,19.710068,13.4845915,12.84461,6.720993,5.0768857,2.3386776,98.72312,63.40464,23.74567,13.875634,10.645315,10.83157,7.2751474,6.993657,7.324047,9.100662,9.319028,7.6968575,7.5608406,778.92804,1159.9141,519.8873,0.16098727,0.020707091,134.96387,3.7116828,0.77374566,1.0
Private Press - Part Two - 02 Return To Version,-705.6543,103.145996,37.935745,16.015368,3.5520518,9.348947,32.53705,20.902483,10.398447,21.059547,15.96749,15.241105,4.6914086,85.10205,51.452282,24.101685,26.449358,18.097466,17.535824,23.07597,15.583438,14.348563,12.86563,12.665236,10.816408,8.657999,1063.0797,1385.7399,1268.6514,0.107269,0.04730265,128.07883,3.176541,0.8765013,0.0
